"Campaign name","Ad Set Name",Ads,"Ad name",Objective,Day,Gender,Age,"Delivery status","Delivery level","Attribution setting","Result type",Results,Reach,Frequency,"Cost per result","Amount spent (USD)",Impressions,"CPM (cost per 1,000 impressions)","Link clicks","CPC (cost per link click)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all)","Landing page views","Content views","Website content views","Checkouts Initiated","Website checkouts initiated","Adds of payment info","Website adds of payment info","Purchase ROAS (return on ad spend)","Website purchase ROAS (return on ad spend)",Purchases,"Website purchases",Objective,"Reporting starts","Reporting ends"
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",6,239,1.06276151,0.62833333,3.77,254,14.84251969,6,0.62833333,2.36220472,5,1.96850394,0.754,5,2,2,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,male,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,26,1.07692308,0.135,0.27,28,9.64285714,2,0.135,7.14285714,1,3.57142857,0.27,2,4,4,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,21,1,0.17,0.17,21,8.0952381,1,0.17,4.76190476,2,9.52380952,0.085,1,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-30,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-30,male,65+,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.06,3,20,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-30,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,5,1,,0.03,5,6,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,26,1.07692308,0.23,0.23,28,8.21428571,1,0.23,3.57142857,1,3.57142857,0.23,3,2,2,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,6,1,,0.08,6,13.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-30,male,65+,not_delivering,ad,"7-day click or 1-day view",,,11,1,,0.09,11,8.18181818,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-30,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-30,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.03,4,7.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-30,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,19,1.05263158,,0.17,20,8.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-30,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,4,1,0.04,0.04,4,10,1,0.04,25,1,25,0.04,1,1,1,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,65,1.04615385,0.48,0.96,68,14.11764706,2,0.48,2.94117647,2,2.94117647,0.48,4,2,2,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-30,female,35-44,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,2,1,0.03,0.03,2,15,1,0.03,50,1,50,0.03,1,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,12,1,,0.11,12,9.16666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-30,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-30,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-30,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-30,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-30,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-30,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view",,,16,1,,0.18,16,11.25,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-30,male,65+,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-30,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,7,1,,0.08,7,11.42857143,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-30,male,65+,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-30,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-30,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-30,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0,3,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,unknown,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.03,1,30,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersAClosetoFar,BanersAClosetoFar,LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view",,,3,1.33333333,,0.03,4,7.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,male,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,40,1.025,0.58,0.58,41,14.14634146,1,0.58,2.43902439,1,2.43902439,0.58,1,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-30,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-30,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-30,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-30,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,5,1,,0.06,5,12,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,3,1.33333333,,0.04,4,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,male,65+,not_delivering,ad,"7-day click or 1-day view",,,17,1.05882353,,0.33,18,18.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-30,male,65+,not_delivering,ad,"7-day click or 1-day view",,,3,1.33333333,,0,4,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.13,4,32.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-30,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.02,3,6.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,18,1.05555556,0.15,0.15,19,7.89473684,1,0.15,5.26315789,1,5.26315789,0.15,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",16,244,1.06967213,0.29125,4.66,261,17.85440613,16,0.29125,6.1302682,20,7.66283525,0.233,15,4,4,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",5,110,1.05454545,0.33,1.65,116,14.22413793,5,0.33,4.31034483,8,6.89655172,0.20625,4,1,1,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,male,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,10,1.2,0.06,0.06,12,5,1,0.06,8.33333333,1,8.33333333,0.06,1,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-30,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0,4,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view",,,5,1,,0.01,5,2,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-30,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.05,2,25,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-30,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0,3,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-30,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.04,3,13.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-30,male,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,26,1,0.29,0.29,26,11.15384615,1,0.29,3.84615385,1,3.84615385,0.29,1,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-30,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,35,1.05714286,,0.3,37,8.10810811,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-30,male,65+,not_delivering,ad,"7-day click or 1-day view",,,7,1,,0.07,7,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-30,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,12,1,,0.08,12,6.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-30,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,67,1.01492537,0.73,0.73,68,10.73529412,1,0.73,1.47058824,1,1.47058824,0.73,1,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-30,female,18-24,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.02,1,20,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-30,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,3,1.33333333,,0.04,4,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-30,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,12,1.08333333,0.15,0.15,13,11.53846154,1,0.15,7.69230769,1,7.69230769,0.15,1,1,1,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-30,male,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,45,1.06666667,0.365,0.73,48,15.20833333,2,0.365,4.16666667,2,4.16666667,0.365,1,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-30,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,24,1.08333333,0.27,0.27,26,10.38461538,1,0.27,3.84615385,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-30,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",14,153,1.05228758,0.21214286,2.97,161,18.44720497,14,0.21214286,8.69565217,15,9.31677019,0.198,13,5,5,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-30,unknown,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,1,1,0.02,0.02,1,20,1,0.02,100,2,200,0.01,1,2,2,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-30,female,35-44,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,10,1,0.18,0.18,10,18,1,0.18,10,1,10,0.18,1,2,2,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",47,449,1.05122494,0.21234043,9.98,472,21.1440678,47,0.21234043,9.95762712,51,10.80508475,0.19568627,43,23,23,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-30,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,5,1,,0.05,5,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,unknown,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",4,112,1.01785714,0.23,0.92,114,8.07017544,4,0.23,3.50877193,5,4.38596491,0.184,1,1,1,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view",,,20,1,,0.17,20,8.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,14,1.07142857,,0.07,15,4.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.03,3,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,unknown,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
